id,Volume,DeltaPriceScaled,Zscore,SMA100,SMA200,Date
200,285165,-0.000159804700802261,-1.3375924648954718,0.008445160021074117,0.010912134998943657,2015-07-20
201,525732,-0.00026450355370723834,-1.7239979066462214,0.008441640022210777,0.010829924994613976,2015-07-21
202,367888,-0.0001421704804960607,-1.8682761075065644,0.008432650021277369,0.010746889992151409,2015-07-22
203,182970,-0.00010139330263018217,-1.964657731841928,0.008426500018686056,0.010674254996702074,2015-07-23
204,277406,0.0001873565983418748,-1.2899228806722682,0.008419780014082789,0.010617049993015826,2015-07-24
205,237028,0.0002567895766570216,-0.5607380637032804,0.008416850012727082,0.010553749997634441,2015-07-25
206,233266,0.0002501759100848612,0.14629979915400157,0.00841563001740724,0.010489529997576028,2015-07-26
207,666090,0.0004915349666188793,1.5584420044473013,0.00841653001960367,0.010425890001934023,2015-07-27
208,143142,-0.0001278433500781976,1.2352440740914035,0.008423150018788874,0.010365319999400525,2015-07-28
209,174525,7.494325518216674e-05,1.5690136272888202,0.00842918002512306,0.010304684999864549,2015-07-29
210,324219,-2.8654260835726208e-05,1.480387791031682,0.008435050030238927,0.010251115004066377,2015-07-30
211,423581,-6.281931174298639e-05,1.1391372234651385,0.008440280030481518,0.010199745001737029,2015-07-31
212,196429,-0.00023805401946373693,0.4177302128908987,0.008444400033913552,0.010149760006461292,2015-08-01
213,206009,5.5097636625059386e-06,0.4055548655464761,0.008446430028416217,0.010112630005460232,2015-08-02
214,231262,5.620718478436805e-05,0.5156632623371586,0.008447960023768247,0.010082615006249398,2015-08-03
215,178712,-6.612126958618341e-06,0.42251038622093784,0.00844786002766341,0.010041800008621067,2015-08-04
216,219269,-4.4083241345187695e-05,0.19359957869430172,0.008453170033171774,0.010001140006352216,2015-08-05
217,375521,-0.00022152267565816303,-0.5724384460807715,0.008457760033197701,0.009965455008205027,2015-08-06
218,363643,0.00014547705717988388,-0.3581575393264936,0.008461700030602514,0.009927465005312115,2015-08-07
219,678295,0.00034385523566482664,1.0515798762136335,0.00846459002699703,0.009888270001392812,2015-08-08
220,531969,0.0003570794895820633,3.010713401074584,0.008469060030765831,0.009850090004038066,2015-08-09
221,472973,-6.833010181452036e-05,1.955914404906511,0.008476960030384362,0.009810865006875247,2015-08-10
222,282461,-0.0001763360446078349,0.9813106286599498,0.008484090031124651,0.009769565009046346,2015-08-11
223,287463,-0.00035267106280664176,-0.5454683392845602,0.008489450034685432,0.009728850007522851,2015-08-12
